Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Sobrado,Cajuru,Curitiba,3 vagas,3 quartos,292 m²,4,"R$ 600.000,00"
Triplex,Boa Vista,Curitiba,1 vaga,3 quartos,135 m²,3,"R$ 600.000,00"
Casa,Xaxim,Curitiba,1 vaga,3 quartos,160 m²,3,"R$ 600.000,00"
Casa,Cohapar,Guaratuba,2 vagas,2 quartos,180 m²,3,"R$ 600.000,00"
Sobrado,Alto Tarumã,Pinhais,2 vagas,3 quartos,144 m²,2,"R$ 600.000,00"
Casa,Santa Cândida,Curitiba,6 vagas,10 quartos,236 m²,5,"R$ 600.000,00"
Sobrado,Osasco,Colombo,2 vagas,3 quartos,255 m²,3,"R$ 599.900,00"
Sobrado,Boa Vista,Curitiba,3 vagas,3 quartos,234 m²,3,"R$ 599.000,00"
Apartamento,Centro,Pato Branco,1 vaga,2 quartos,131 m²,2,"R$ 599.000,00"
Casa,Seminário,Curitiba,2 vagas,3 quartos,180 m²,3,"R$ 599.000,00"
Apartamento,Fanny,Curitiba,1 vaga,3 quartos,71 m²,1,"R$ 599.000,00"
Apartamento,Jardim Das Américas,Curitiba,1 vaga,2 quartos,130 m²,2,"R$ 599.000,00"
Casa,Capão Raso,Curitiba,3 vagas,3 quartos,159 m²,1,"R$ 599.000,00"
Casa,Portão,Curitiba,2 vagas,3 quartos,144 m²,2,"R$ 599.000,00"
Sobrado,Umbará,Curitiba,3 vagas,3 quartos,146 m²,2,"R$ 599.000,00"
Apartamento,Santo Inácio,Curitiba,1 vaga,2 quartos,124 m²,2,"R$ 599.000,00"
Apartamento,Cabral,Curitiba,1 vaga,3 quartos,108 m²,2,"R$ 599.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,2 quartos,121 m²,2,"R$ 599.000,00"
Sobrado,Vila Tanguá,Almirante Tamandaré,3 vagas,3 quartos,178 m²,4,"R$ 599.000,00"
Casa,Capão Raso,Curitiba,3 vagas,4 quartos,128 m²,1,"R$ 599.000,00"
Sobrado,Águas Claras,Campo Largo,1 vaga,3 quartos,132 m²,2,"R$ 599.000,00"
Sobrado,Uberaba,Curitiba,2 vagas,3 quartos,130 m²,1,"R$ 599.000,00"
Sobrado,Guabirotuba,Curitiba,2 vagas,3 quartos,160 m²,2,"R$ 598.500,00"
Apartamento,Balneário Jd. Pérola Do Atlântico,Itapoá,2 vagas,3 quartos,116 m²,3,"R$ 598.300,00"
Sobrado,Boqueirão,Curitiba,2 vagas,3 quartos,160 m²,2,"R$ 598.000,00"
Apartamento,Centro,Mariópolis,2 vagas,3 quartos,126 m²,1,"R$ 598.000,00"
Apartamento,Centro,Pato Branco,1 vaga,3 quartos,188 m²,3,"R$ 598.000,00"
Apartamento,Santo Antônio,Joinville,1 vaga,3 quartos,117 m²,2,"R$ 597.000,00"
Apartamento,Alto Da Glória,Curitiba,1 vaga,3 quartos,130 m²,2,"R$ 595.000,00"
Sobrado,Atuba,Curitiba,2 vagas,3 quartos,126 m²,2,"R$ 595.000,00"
Apartamento,Água Verde,Curitiba,2 vagas,3 quartos,198 m²,2,"R$ 595.000,00"
Casa,Santana,Guarapuava,3 vagas,3 quartos,160 m²,2,"R$ 595.000,00"
Apartamento,Juvevê,Curitiba,1 vaga,3 quartos,145 m²,3,"R$ 595.000,00"
Sobrado,Boqueirão,Araucária,0 vaga,3 quartos,114 m²,3,"R$ 595.000,00"
Sobrado,Capão Da Imbuia,Curitiba,2 vagas,3 quartos,135 m²,3,"R$ 595.000,00"
Casa,Jardim Campo Alto,Colombo,3 vagas,3 quartos,200 m²,2,"R$ 595.000,00"
Sobrado,Pinheirinho,Curitiba,2 vagas,3 quartos,178 m²,3,"R$ 595.000,00"
Sobrado,Barreirinha,Curitiba,2 vagas,3 quartos,163 m²,2,"R$ 595.000,00"
Apartamento,Centro,Pato Branco,1 vaga,2 quartos,138 m²,2,"R$ 594.235,12"
Apartamento,Centro,Joinville,1 vaga,2 quartos,93 m²,2,"R$ 593.351,49"
Casa,Alto Da Xv,Guarapuava,2 vagas,3 quartos,126 m²,2,"R$ 592.000,00"
Sobrado,Coroados,Guaratuba,2 vagas,3 quartos,150 m²,3,"R$ 590.000,00"
Casa,Penha,Antonina,1 vaga,5 quartos,163 m²,3,"R$ 590.000,00"
Casa,Floresta,Joinville,2 vagas,3 quartos,126 m²,3,"R$ 590.000,00"
Sobrado,Bairro Alto,Curitiba,0 vaga,3 quartos,82 m²,2,"R$ 590.000,00"
Apartamento,Batel,Curitiba,1 vaga,3 quartos,126 m²,2,"R$ 590.000,00"
Sobrado,Fraron,Pato Branco,1 vaga,3 quartos,118 m²,3,"R$ 590.000,00"
Sobrado,Coroados,Guaratuba,2 vagas,3 quartos,150 m²,3,"R$ 590.000,00"
Sobrado,Santa Felicidade,Curitiba,2 vagas,3 quartos,132 m²,3,"R$ 590.000,00"
Casa,Uvaranas,Ponta Grossa,3 vagas,3 quartos,108 m²,1,"R$ 590.000,00"
Casa,Gaivotas,Matinhos,6 vagas,2 quartos,110 m²,3,"R$ 590.000,00"
Casa,Bacacheri,Curitiba,5 vagas,3 quartos,130 m²,1,"R$ 590.000,00"
Casa,Bairro Alto,Curitiba,2 vagas,3 quartos,135 m²,2,"R$ 590.000,00"
Casa,Santa Cândida,Curitiba,4 vagas,3 quartos,204 m²,2,"R$ 590.000,00"
Apartamento,Novo Mundo,Curitiba,1 vaga,3 quartos,90 m²,2,"R$ 590.000,00"
Sobrado,Pinheirinho,Curitiba,2 vagas,3 quartos,168 m²,1,"R$ 590.000,00"
Casa,Tingui,Curitiba,3 vagas,3 quartos,112 m²,2,"R$ 590.000,00"
Triplex,Santa Felicidade,Curitiba,3 vagas,4 quartos,121 m²,3,"R$ 590.000,00"
Apartamento,Bigorrilho,Curitiba,1 vaga,2 quartos,143 m²,3,"R$ 590.000,00"
Apartamento,Alto Da Rua Xv,Curitiba,2 vagas,3 quartos,136 m²,3,"R$ 590.000,00"
Casa,Balneário Brasília,Itapoá,2 vagas,3 quartos,137 m²,2,"R$ 590.000,00"
Apartamento,Jardim Botânico,Curitiba,1 vaga,2 quartos,73 m²,1,"R$ 590.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,2 quartos,118 m²,2,"R$ 589.347,00"
Sobrado,Portão,Curitiba,1 vaga,3 quartos,110 m²,3,"R$ 589.000,00"
Apartamento,Caioba,Matinhos,1 vaga,2 quartos,98 m²,2,"R$ 589.000,00"
Sobrado,Uberaba,Curitiba,2 vagas,3 quartos,132 m²,3,"R$ 589.000,00"
Apartamento,Centro,Pato Branco,1 vaga,2 quartos,122 m²,1,"R$ 586.000,00"
Apartamento,Centro,Pato Branco,1 vaga,3 quartos,112 m²,2,"R$ 585.000,00"
Casa,Cajuru,Curitiba,3 vagas,4 quartos,120 m²,1,"R$ 585.000,00"
Apartamento,Balneário Princesa Do Mar,Itapoá,2 vagas,3 quartos,117 m²,1,"R$ 585.000,00"
Apartamento,Bigorrilho,Curitiba,2 vagas,3 quartos,146 m²,2,"R$ 585.000,00"
Sobrado,Atuba,Curitiba,4 vagas,3 quartos,163 m²,3,"R$ 585.000,00"
Sobrado,Boqueirão,Curitiba,3 vagas,3 quartos,100 m²,3,"R$ 580.000,00"
Casa,Santa Terezinha,Fazenda Rio Grande,0 vaga,3 quartos,128 m²,1,"R$ 580.000,00"
Sobrado,Atuba,Curitiba,2 vagas,3 quartos,127 m²,3,"R$ 580.000,00"
Casa,Parolin,Curitiba,5 vagas,4 quartos,176 m²,3,"R$ 580.000,00"
Apartamento,Vila Izabel,Curitiba,2 vagas,3 quartos,159 m²,3,"R$ 580.000,00"
Sobrado,Barreirinha,Curitiba,2 vagas,3 quartos,133 m²,3,"R$ 580.000,00"
Apartamento,Jardim Carvalho,Ponta Grossa,2 vagas,3 quartos,175 m²,2,"R$ 580.000,00"
Sobrado,Jardim América,Pato Branco,1 vaga,3 quartos,99 m²,3,"R$ 580.000,00"
Sobrado,Emiliano Perneta,Pinhais,2 vagas,3 quartos,154 m²,2,"R$ 580.000,00"
Sobrado,Novo Mundo,Curitiba,3 vagas,3 quartos,144 m²,2,"R$ 580.000,00"
Sobrado,Contorno,Ponta Grossa,4 vagas,3 quartos,360 m²,2,"R$ 580.000,00"
Sobrado,Contorno,Ponta Grossa,0 vaga,3 quartos,360 m²,2,"R$ 580.000,00"
Sobrado,Afonso Pena,São José Dos Pinhais,2 vagas,3 quartos,119 m²,2,"R$ 580.000,00"
Sobrado,Uberaba,Curitiba,2 vagas,3 quartos,150 m²,3,"R$ 580.000,00"
Casa,Uberaba,Curitiba,2 vagas,2 quartos,141 m²,0,"R$ 580.000,00"
Casa,Jardim Canadá,Pontal Do Paraná,4 vagas,6 quartos,195 m²,2,"R$ 580.000,00"
Casa,Jardim Rio Verde,Colombo,3 vagas,3 quartos,197 m²,2,"R$ 580.000,00"
Sobrado,Lamenha Grande,Almirante Tamandaré,1 vaga,3 quartos,145 m²,2,"R$ 580.000,00"
Sobrado,São Francisco,Pato Branco,2 vagas,3 quartos,95 m²,3,"R$ 580.000,00"
Sobrado,Aeroporto,Pato Branco,2 vagas,3 quartos,99 m²,3,"R$ 580.000,00"
Casa,Balneário Princesa Do Mar,Itapoá,3 vagas,6 quartos,230 m²,3,"R$ 580.000,00"
Sobrado,Bairro Alto,Curitiba,2 vagas,3 quartos,141 m²,3,"R$ 580.000,00"
Sobrado,Campo Comprido,Curitiba,1 vaga,5 quartos,150 m²,3,"R$ 580.000,00"
Apartamento,Vila Izabel,Curitiba,1 vaga,3 quartos,162 m²,3,"R$ 580.000,00"
Casa,Alto Boqueirão,Curitiba,5 vagas,3 quartos,110 m²,3,"R$ 580.000,00"
Sobrado,Boa Vista,Curitiba,4 vagas,3 quartos,137 m²,3,"R$ 580.000,00"
Sobrado,Cidade Industrial,Curitiba,2 vagas,4 quartos,130 m²,2,"R$ 580.000,00"
Sobrado,Tanguá,Almirante Tamandaré,2 vagas,3 quartos,197 m²,3,"R$ 580.000,00"
Sobrado,Xaxim,Curitiba,4 vagas,3 quartos,144 m²,1,"R$ 580.000,00"
Sobrado,Afonso Pena,São José Dos Pinhais,2 vagas,3 quartos,109 m²,3,"R$ 580.000,00"
Apartamento,Centro,Pato Branco,1 vaga,2 quartos,83 m²,2,"R$ 579.000,00"
Casa,São Francisco,Pato Branco,2 vagas,3 quartos,136 m²,1,"R$ 579.000,00"
Casa,Praia De Leste,Pontal Do Paraná,2 vagas,3 quartos,88 m²,2,"R$ 579.000,00"
Sobrado,Cajuru,Curitiba,2 vagas,3 quartos,200 m²,3,"R$ 579.000,00"
Sobrado,Santa Cândida,Curitiba,2 vagas,3 quartos,130 m²,3,"R$ 579.000,00"
Apartamento,Centro,Joinville,1 vaga,2 quartos,83 m²,2,"R$ 578.798,24"
Sobrado,Boqueirão,Curitiba,2 vagas,3 quartos,122 m²,3,"R$ 578.000,00"
Apartamento,Vila Izabel,Curitiba,0 vaga,2 quartos,64 m²,2,"R$ 576.000,00"
Casa,Centro,Ponta Grossa,4 vagas,4 quartos,255 m²,1,"R$ 575.000,00"
Apartamento,Centro,Curitiba,1 vaga,4 quartos,194 m²,2,"R$ 575.000,00"
Apartamento,Ahú,Curitiba,2 vagas,3 quartos,139 m²,2,"R$ 575.000,00"
Sobrado,Cachoeira,Curitiba,1 vaga,3 quartos,118 m²,3,"R$ 575.000,00"
Sobrado,Cachoeira,Curitiba,1 vaga,3 quartos,107 m²,2,"R$ 575.000,00"
Sobrado,Bairro Alto,Curitiba,2 vagas,3 quartos,137 m²,3,"R$ 575.000,00"
Sobrado,Bairro Alto,Curitiba,2 vagas,2 quartos,122 m²,0,"R$ 575.000,00"
Sobrado,Balneário Itapema Do Norte,Itapoá,1 vaga,2 quartos,141 m²,1,"R$ 575.000,00"
Apartamento,Centro,Curitiba,1 vaga,3 quartos,116 m²,3,"R$ 573.000,00"
Apartamento,Portão,Curitiba,2 vagas,3 quartos,146 m²,2,"R$ 570.000,00"
Sobrado,Atuba,Curitiba,2 vagas,3 quartos,128 m²,2,"R$ 570.000,00"
Apartamento,Vila Izabel,Curitiba,0 vaga,2 quartos,105 m²,2,"R$ 570.000,00"
Casa,Cascavel,Guarapuava,1 vaga,3 quartos,100 m²,1,"R$ 570.000,00"
Apartamento,Água Verde,Curitiba,1 vaga,3 quartos,130 m²,2,"R$ 570.000,00"
Sobrado,Tingui,Curitiba,1 vaga,3 quartos,133 m²,3,"R$ 570.000,00"
Casa,Cidade Industrial,Curitiba,4 vagas,3 quartos,90 m²,1,"R$ 570.000,00"
Apartamento,Centro,Ponta Grossa,1 vaga,3 quartos,123 m²,3,"R$ 570.000,00"
Apartamento,Juvevê,Curitiba,1 vaga,3 quartos,160 m²,3,"R$ 570.000,00"
Apartamento,Fanny,Curitiba,1 vaga,3 quartos,127 m²,2,"R$ 570.000,00"
Casa,Itapema Do Norte,Itapoá,4 vagas,3 quartos,114 m²,3,"R$ 570.000,00"
Apartamento,Boa Vista,Curitiba,1 vaga,3 quartos,136 m²,2,"R$ 569.000,00"
Casa,Praia De Pontal Do Sul,Pontal Do Paraná,2 vagas,3 quartos,210 m²,3,"R$ 569.000,00"
Sobrado,Águas Claras,Campo Largo,2 vagas,4 quartos,135 m²,1,"R$ 569.000,00"
Casa,Planta Santa Tereza,Colombo,1 vaga,3 quartos,105 m²,2,"R$ 568.000,00"
Apartamento,Balneário Brasília,Itapoá,1 vaga,2 quartos,100 m²,1,"R$ 566.000,00"
Sobrado,Lindóia,Curitiba,2 vagas,3 quartos,192 m²,0,"R$ 565.000,00"
Casa,Jardim Roma,Almirante Tamandaré,4 vagas,5 quartos,360 m²,2,"R$ 565.000,00"
Apartamento,Centro,Curitiba,0 vaga,2 quartos,131 m²,2,"R$ 565.000,00"
Casa,Balneario Principe,Itapoá,4 vagas,4 quartos,172 m²,2,"R$ 565.000,00"
Sobrado,Capão Raso,Curitiba,4 vagas,4 quartos,240 m²,4,"R$ 565.000,00"
Sobrado,Jardim Das Américas,Curitiba,2 vagas,3 quartos,110 m²,3,"R$ 560.000,00"
Casa,Balneario Gaivotas,Matinhos,2 vagas,3 quartos,101 m²,3,"R$ 560.000,00"
Apartamento,Juvevê,Curitiba,1 vaga,3 quartos,118 m²,2,"R$ 560.000,00"
Sobrado,São Francisco,Pato Branco,1 vaga,3 quartos,152 m²,2,"R$ 560.000,00"
Apartamento,Estrela,Ponta Grossa,2 vagas,3 quartos,115 m²,1,"R$ 560.000,00"
Sobrado,Fraron,Pato Branco,2 vagas,3 quartos,94 m²,3,"R$ 560.000,00"
Casa,Xaxim,Curitiba,5 vagas,4 quartos,226 m²,2,"R$ 560.000,00"
Apartamento,Centro,Pato Branco,1 vaga,3 quartos,129 m²,2,"R$ 560.000,00"
Apartamento,Uberaba,Curitiba,2 vagas,3 quartos,126 m²,2,"R$ 560.000,00"
Sobrado,Cajuru,Curitiba,2 vagas,3 quartos,115 m²,3,"R$ 560.000,00"
Sobrado,Loteamento Marinoni,Almirante Tamandaré,2 vagas,5 quartos,180 m²,3,"R$ 560.000,00"
Sobrado,Boqueirão,Curitiba,2 vagas,3 quartos,138 m²,3,"R$ 560.000,00"
Casa,Jardim São José,Almirante Tamandaré,5 vagas,4 quartos,170 m²,2,"R$ 560.000,00"
Sobrado,Barreirinha,Curitiba,2 vagas,2 quartos,91 m²,3,"R$ 560.000,00"
Casa,Cajuru,Curitiba,7 vagas,3 quartos,179 m²,2,"R$ 560.000,00"
Apartamento,Guaíra,Curitiba,2 vagas,3 quartos,132 m²,2,"R$ 559.900,00"
Sobrado,Barreirinha,Curitiba,3 vagas,3 quartos,115 m²,3,"R$ 559.000,00"
Casa,Eliana,Guaratuba,0 vaga,1 quarto,102 m²,2,"R$ 559.000,00"
Sobrado,Santa Cândida,Curitiba,2 vagas,3 quartos,110 m²,2,"R$ 559.000,00"
Casa,Eliana,Guaratuba,0 vaga,3 quartos,102 m²,2,"R$ 559.000,00"
Apartamento,Santa Terezinha,Pato Branco,2 vagas,2 quartos,138 m²,1,"R$ 558.128,12"
Triplex,Fanny,Curitiba,2 vagas,3 quartos,134 m²,3,"R$ 557.000,00"
Apartamento,Jardim Carvalho,Ponta Grossa,2 vagas,3 quartos,143 m²,2,"R$ 556.000,00"
Casa,Guabirotuba,Curitiba,2 vagas,2 quartos,156 m²,2,"R$ 555.000,00"
Apartamento,Centro,Pato Branco,1 vaga,2 quartos,142 m²,1,"R$ 553.384,93"
Apartamento,Água Verde,Curitiba,1 vaga,3 quartos,139 m²,2,"R$ 550.000,00"
Casa,Capão Raso,Curitiba,2 vagas,3 quartos,130 m²,3,"R$ 550.000,00"
Apartamento,Centro,Pinhais,2 vagas,3 quartos,118 m²,2,"R$ 550.000,00"
Casa,Oficinas,Ponta Grossa,5 vagas,3 quartos,152 m²,3,"R$ 550.000,00"
Casa,Guaíra,Curitiba,0 vaga,0 quarto,156 m²,0,"R$ 550.000,00"
Casa,Mercês,Curitiba,2 vagas,4 quartos,176 m²,4,"R$ 550.000,00"
Casa,Vila Bela,Guarapuava,3 vagas,3 quartos,200 m²,1,"R$ 550.000,00"
Casa,Balneário Nossa Senhora Aparecida,Itapoá,4 vagas,5 quartos,166 m²,4,"R$ 550.000,00"
Casa,Bonfim,Almirante Tamandaré,0 vaga,0 quarto,90 m²,0,"R$ 550.000,00"
Casa,Fazendinha,Curitiba,2 vagas,4 quartos,150 m²,3,"R$ 550.000,00"
Apartamento,Centro,Curitiba,0 vaga,3 quartos,127 m²,2,"R$ 550.000,00"
Triplex,Solymar,Matinhos,0 vaga,3 quartos,168 m²,3,"R$ 550.000,00"
Sobrado,Santa Felicidade,Curitiba,1 vaga,3 quartos,155 m²,3,"R$ 550.000,00"
Sobrado,Bairro Alto,Curitiba,2 vagas,3 quartos,143 m²,3,"R$ 550.000,00"
Casa,Planta Quississana,São José Dos Pinhais,1 vaga,4 quartos,150 m²,2,"R$ 550.000,00"
Casa,Guatupê,São José Dos Pinhais,0 vaga,3 quartos,172 m²,1,"R$ 550.000,00"
Sobrado,Uberaba,Curitiba,1 vaga,3 quartos,98 m²,3,"R$ 550.000,00"
Sobrado,Jardim Carvalho,Ponta Grossa,0 vaga,3 quartos,125 m²,3,"R$ 550.000,00"
Sobrado,Novo Mundo,Curitiba,1 vaga,3 quartos,141 m²,4,"R$ 550.000,00"
Casa,Uberaba,Curitiba,3 vagas,6 quartos,208 m²,4,"R$ 550.000,00"
Sobrado,Cristo Rei,Pato Branco,1 vaga,3 quartos,107 m²,3,"R$ 550.000,00"
Apartamento,Anita Garibaldi,Joinville,2 vagas,3 quartos,101 m²,2,"R$ 550.000,00"
Casa,Oficinas,Ponta Grossa,5 vagas,4 quartos,152 m²,2,"R$ 550.000,00"
Sobrado,Ronda,Ponta Grossa,1 vaga,3 quartos,129 m²,1,"R$ 550.000,00"
Sobrado,Oficinas,Ponta Grossa,2 vagas,4 quartos,144 m²,2,"R$ 550.000,00"
